Time, X, Y, Z
249.616667,0.057857,1.23138,0.431333
249.625,0.057248,1.230715,0.431358
249.633333,0.056612,1.230085,0.431462
249.641667,0.055926,1.229453,0.431676
249.65,0.055339,1.228837,0.432066
249.658333,0.05471,1.228231,0.432589
249.666667,0.054018,1.227752,0.43328
249.675,0.053358,1.227304,0.43417
249.683333,0.052613,1.226982,0.435213
249.691667,0.051875,1.226795,0.436594
249.7,0.050986,1.226724,0.438212
249.708333,0.050101,1.226763,0.440014
249.716667,0.049028,1.226881,0.441854
249.725,0.047906,1.227071,0.443652
249.733333,0.046762,1.227302,0.445339
249.741667,0.045556,1.227585,0.446962
249.75,0.044556,1.228027,0.448392
249.758333,0.043551,1.228611,0.449581
249.766667,0.042699,1.229306,0.450769
249.775,0.042102,1.230164,0.45176
249.783333,0.04152,1.231092,0.452771
249.791667,0.041013,1.232149,0.453677
249.8,0.040747,1.233151,0.45458
249.808333,0.040537,1.234235,0.455162
249.816667,0.040536,1.235299,0.455604
249.825,0.040573,1.236305,0.455806
249.833333,0.040654,1.237343,0.455857
249.841667,0.040696,1.238284,0.455835
249.85,0.040657,1.239217,0.455796
249.858333,0.040526,1.240191,0.455733
249.866667,0.040313,1.241181,0.455572
249.875,0.040047,1.242182,0.455383
249.883333,0.039852,1.243284,0.455135
249.891667,0.039677,1.244462,0.454742
249.9,0.039629,1.245674,0.454273
249.908333,0.039614,1.247001,0.453804
249.916667,0.039757,1.248253,0.453338
249.925,0.039928,1.249591,0.452852
249.933333,0.040234,1.250787,0.452387
249.941667,0.040686,1.251984,0.451846
249.95,0.041269,1.253034,0.451301
249.958333,0.041937,1.25396,0.450727
249.966667,0.042629,1.254784,0.450094
249.975,0.043426,1.255455,0.449456
249.983333,0.044322,1.25591,0.448738
249.991667,0.04527,1.256254,0.448033
250.0,0.046242,1.25651,0.447275
250.008333,0.04743,1.256409,0.446789
250.016667,0.048517,1.256552,0.445976
250.025,0.049437,1.256866,0.444773
250.033333,0.050741,1.256614,0.44433
250.041667,0.051798,1.256593,0.443554
250.05,0.052921,1.256404,0.442751
250.058333,0.053906,1.256247,0.442009
250.066667,0.055055,1.255934,0.441266
250.075,0.056024,1.255622,0.44054
250.083333,0.056946,1.255438,0.439457
250.091667,0.057965,1.254874,0.438768
250.1,0.058989,1.254212,0.438058
250.108333,0.060028,1.253499,0.437426
250.116667,0.061089,1.252738,0.436787
250.125,0.062216,1.251804,0.43631
250.133333,0.063343,1.250865,0.435938
250.141667,0.064396,1.24988,0.43571
250.15,0.065463,1.248842,0.435563
250.158333,0.066525,1.247746,0.435487
250.166667,0.067569,1.24663,0.435638
250.175,0.068527,1.245463,0.435709
250.183333,0.069528,1.244281,0.435902
250.191667,0.070478,1.243043,0.436271
250.2,0.071327,1.241751,0.436621
250.208333,0.072203,1.240491,0.436972
250.216667,0.073148,1.239197,0.437382
250.225,0.073986,1.237944,0.437687
250.233333,0.074756,1.236773,0.438069
250.241667,0.075552,1.235539,0.438609
250.25,0.076168,1.234453,0.439159
250.258333,0.076766,1.233436,0.439835
250.266667,0.077469,1.232355,0.440799
250.275,0.078203,1.23133,0.441812
250.283333,0.079053,1.230335,0.4431
250.291667,0.079984,1.229358,0.444461
250.3,0.081214,1.228422,0.445994
250.308333,0.082484,1.227677,0.447549
250.316667,0.083957,1.227172,0.449111
250.325,0.085257,1.226997,0.450586
250.333333,0.086668,1.227115,0.452078
250.341667,0.087938,1.227557,0.453411
250.35,0.089105,1.228212,0.454472
250.358333,0.090097,1.229086,0.455419
250.366667,0.090827,1.23006,0.456111
250.375,0.091499,1.231013,0.456661
250.383333,0.09196,1.231962,0.457067
250.391667,0.092347,1.232772,0.457243
250.4,0.092665,1.233512,0.457308
250.408333,0.09287,1.234167,0.457245
250.416667,0.093158,1.234703,0.457011
250.425,0.0935,1.235134,0.456669
250.433333,0.093907,1.235465,0.456247
250.441667,0.094448,1.235821,0.455727
250.45,0.095058,1.236251,0.455115
250.458333,0.095619,1.236785,0.454477
250.466667,0.09623,1.237419,0.45383
250.475,0.096783,1.238139,0.453211
250.483333,0.097096,1.238995,0.45256
250.491667,0.097323,1.239918,0.45191
250.5,0.097453,1.240785,0.451161
250.508333,0.097404,1.241636,0.450269
250.516667,0.097221,1.242431,0.449253
250.525,0.097012,1.243173,0.448247
250.533333,0.096837,1.243763,0.4471
250.541667,0.096521,1.244247,0.445811
250.55,0.096209,1.244613,0.444626
250.558333,0.09577,1.244913,0.443309
250.566667,0.095418,1.245103,0.442027
250.575,0.095041,1.245297,0.440643
250.583333,0.094673,1.245378,0.43927
250.591667,0.09431,1.245429,0.437907
250.6,0.093918,1.245508,0.436559
250.608333,0.093611,1.245549,0.435254
250.616667,0.093234,1.245605,0.433879
250.625,0.092829,1.245685,0.432648
250.633333,0.092396,1.245724,0.431416
250.641667,0.091988,1.245777,0.430196
250.65,0.091569,1.245753,0.429125
250.658333,0.091016,1.245694,0.42801
250.666667,0.090464,1.245573,0.427016
250.675,0.089792,1.245358,0.426123
250.683333,0.089086,1.24504,0.425299
250.691667,0.088397,1.244609,0.424565
250.7,0.087632,1.244098,0.423853
250.708333,0.086932,1.243464,0.42335
250.716667,0.086299,1.24271,0.423044
250.725,0.085572,1.241898,0.42281
250.733333,0.084859,1.24108,0.422761
250.741667,0.0841,1.240075,0.422892
250.75,0.083304,1.239073,0.42323
250.758333,0.082539,1.23801,0.423589
250.766667,0.081706,1.236952,0.424014
250.775,0.080861,1.235859,0.424584
250.783333,0.080042,1.234911,0.425193
250.791667,0.079071,1.233987,0.426098
250.8,0.078179,1.233126,0.427207
250.808333,0.077094,1.232402,0.428529
250.816667,0.075899,1.231775,0.430057
250.825,0.074596,1.231183,0.43152
250.833333,0.073228,1.230619,0.432825
250.841667,0.071863,1.230151,0.434023
250.85,0.070422,1.229871,0.435089
250.858333,0.069066,1.229842,0.436143
250.866667,0.067826,1.230018,0.437192
250.875,0.066504,1.230478,0.438187
250.883333,0.065283,1.23108,0.439187
250.891667,0.06406,1.231738,0.440067
250.9,0.062897,1.232441,0.440946
250.908333,0.061809,1.233189,0.44154
250.916667,0.060897,1.233791,0.441952
250.925,0.060219,1.234335,0.442105
250.933333,0.05965,1.2349,0.442098
250.941667,0.05918,1.235437,0.442117
250.95,0.058836,1.235903,0.442065
250.958333,0.058477,1.236383,0.441965
250.966667,0.058133,1.236833,0.441856
250.975,0.057795,1.237295,0.441649
250.983333,0.057455,1.237798,0.441297
250.991667,0.057167,1.23839,0.440817
251.0,0.056968,1.239037,0.440239
251.008333,0.056806,1.239705,0.439562
251.016667,0.056626,1.240479,0.438791
251.025,0.056354,1.241262,0.438012
251.033333,0.0562,1.242047,0.437301
251.041667,0.056063,1.242784,0.436579
251.05,0.055973,1.24344,0.435757
251.058333,0.0559,1.244039,0.43484
251.066667,0.05588,1.244489,0.433962
251.075,0.055933,1.24477,0.433099
251.083333,0.056085,1.244947,0.432094
251.091667,0.056244,1.245009,0.43099
251.1,0.056415,1.244984,0.429933
251.108333,0.056705,1.244814,0.428785
251.116667,0.057074,1.244575,0.427671
251.125,0.057376,1.244299,0.426534
251.133333,0.05771,1.243986,0.425339
251.141667,0.058003,1.243636,0.424266
251.15,0.058364,1.243261,0.423197
251.158333,0.058773,1.242846,0.422221
251.166667,0.059156,1.24244,0.421264
251.175,0.059588,1.242023,0.420331
251.183333,0.05997,1.241595,0.419409
251.191667,0.060281,1.241079,0.41858
251.2,0.060639,1.2406,0.417735
251.208333,0.061021,1.240065,0.416932
251.216667,0.061351,1.23937,0.416275
251.225,0.061734,1.238621,0.415652
251.233333,0.062124,1.237891,0.415037
251.241667,0.06255,1.236989,0.414641
251.25,0.062937,1.23602,0.414354
251.258333,0.063405,1.235014,0.414132
251.266667,0.064012,1.233925,0.414086
251.275,0.064725,1.232785,0.414206
251.283333,0.065503,1.231692,0.414458
251.291667,0.066328,1.230528,0.414758
251.3,0.067308,1.229354,0.415279
251.308333,0.068406,1.228285,0.41579
251.316667,0.069611,1.227249,0.416396
251.325,0.07092,1.226244,0.41712
251.333333,0.072284,1.225333,0.417938
251.341667,0.073703,1.224493,0.418852
251.35,0.075352,1.223718,0.419853
251.358333,0.077001,1.223078,0.420789
251.366667,0.078639,1.222593,0.421671
251.375,0.080302,1.222412,0.422535
251.383333,0.081918,1.222447,0.423255
251.391667,0.083277,1.222875,0.423821
251.4,0.084522,1.223606,0.424325
251.408333,0.085742,1.224475,0.424673
251.416667,0.08681,1.225447,0.424857
251.425,0.087797,1.226376,0.425072
251.433333,0.088761,1.227267,0.425115
251.441667,0.089723,1.228104,0.425027
251.45,0.090694,1.228848,0.424873
251.458333,0.091713,1.229538,0.424656
251.466667,0.09267,1.230176,0.424348
251.475,0.093596,1.230785,0.424033
251.483333,0.094531,1.231431,0.423609
251.491667,0.095445,1.232006,0.423219
251.5,0.096537,1.232573,0.42274
251.508333,0.097579,1.233174,0.422153
251.516667,0.098685,1.233822,0.421524
251.525,0.099798,1.234487,0.420857
251.533333,0.100928,1.23515,0.420145
251.541667,0.101989,1.235891,0.419544
251.55,0.102967,1.236661,0.418908
251.558333,0.103855,1.23738,0.418334
251.566667,0.104667,1.238097,0.4177
251.575,0.105373,1.238761,0.41692
251.583333,0.105939,1.239332,0.416152
251.591667,0.106441,1.239825,0.415224
251.6,0.106705,1.240227,0.414298
251.608333,0.106845,1.240497,0.413397
251.616667,0.106937,1.240708,0.412353
251.625,0.10685,1.240798,0.411289
251.633333,0.106667,1.240846,0.410164
251.641667,0.106482,1.240798,0.409034
251.65,0.106197,1.240661,0.40778
251.658333,0.105936,1.24053,0.406556
251.666667,0.105582,1.24043,0.405268
251.675,0.105203,1.24029,0.404027
251.683333,0.10489,1.240148,0.402851
251.691667,0.104524,1.240053,0.40161
251.7,0.10422,1.239933,0.400503
251.708333,0.103829,1.2398,0.399432
251.716667,0.103439,1.239649,0.398425
251.725,0.103064,1.239463,0.397461
251.733333,0.102646,1.239224,0.396514
251.741667,0.102148,1.238882,0.395631
251.75,0.101711,1.238498,0.394874
251.758333,0.101138,1.238031,0.394108
251.766667,0.100518,1.237495,0.393454
251.775,0.099943,1.236884,0.392883
251.783333,0.099317,1.23627,0.392469
251.791667,0.098669,1.23557,0.392139
251.8,0.098063,1.234889,0.39196
251.808333,0.097392,1.234175,0.391931
251.816667,0.096619,1.233433,0.39202
251.825,0.095803,1.232681,0.39229
251.833333,0.09491,1.231959,0.392539
251.841667,0.093927,1.231204,0.392959
251.85,0.092887,1.230404,0.393456
251.858333,0.091789,1.229623,0.393995
251.866667,0.09067,1.228797,0.394679
251.875,0.089412,1.227982,0.395495
251.883333,0.088174,1.227212,0.396504
251.891667,0.086894,1.226553,0.397706
251.9,0.085576,1.22592,0.399165
251.908333,0.08422,1.225442,0.400797
251.916667,0.082904,1.225125,0.402573
251.925,0.081615,1.224973,0.404437
251.933333,0.080402,1.224999,0.40627
251.941667,0.079245,1.225241,0.408007
251.95,0.07826,1.225715,0.40973
251.958333,0.077456,1.226437,0.411465
251.966667,0.07681,1.22751,0.413198
251.975,0.076185,1.228613,0.414928
251.983333,0.075732,1.229874,0.416558
251.991667,0.075386,1.231133,0.418172
252.0,0.075148,1.232283,0.419572
252.008333,0.074973,1.233393,0.420831
252.016667,0.075021,1.234297,0.421935
252.025,0.075174,1.23508,0.422894
252.033333,0.075296,1.235738,0.423743
252.041667,0.075404,1.236271,0.424599
252.05,0.07553,1.236681,0.425376
252.058333,0.075688,1.237029,0.426157
252.066667,0.075844,1.237294,0.426837
252.075,0.076028,1.237563,0.427391
252.083333,0.076304,1.237937,0.427861
252.091667,0.076576,1.238426,0.428198
252.1,0.076868,1.239089,0.428521
252.108333,0.077194,1.239844,0.42878
252.116667,0.077419,1.240722,0.429037
252.125,0.077601,1.241723,0.429258
252.133333,0.07774,1.242707,0.429315
252.141667,0.077854,1.243734,0.429375
252.15,0.077939,1.244698,0.429226
252.158333,0.078006,1.245561,0.428967
252.166667,0.078132,1.246352,0.428573
252.175,0.07825,1.247001,0.428066
252.183333,0.078354,1.24753,0.427391
252.191667,0.078445,1.247863,0.42671
252.2,0.078621,1.248133,0.42585
252.208333,0.078928,1.248235,0.424955
252.216667,0.07928,1.248273,0.424017
252.225,0.079655,1.248251,0.423056
252.233333,0.080114,1.248195,0.422026
252.241667,0.080482,1.248131,0.421069
252.25,0.080852,1.248069,0.420103
252.258333,0.081219,1.248037,0.419131
252.266667,0.081537,1.248024,0.418247
252.275,0.081835,1.248018,0.417405
252.283333,0.082143,1.248041,0.416593
252.291667,0.082433,1.248046,0.415831
252.3,0.082665,1.248055,0.415223
252.308333,0.08288,1.248078,0.414699
252.316667,0.083105,1.248079,0.414231
252.325,0.083327,1.24802,0.413863
252.333333,0.083519,1.247851,0.413635
252.341667,0.083698,1.247601,0.413496
252.35,0.083935,1.247226,0.413469
252.358333,0.0842,1.246704,0.413543
252.366667,0.084481,1.246077,0.413711
252.375,0.0849,1.245256,0.414034
252.383333,0.085377,1.244312,0.414478
252.391667,0.086023,1.243231,0.415125
252.4,0.086816,1.241965,0.415891
252.408333,0.08782,1.240578,0.416879
252.416667,0.088919,1.239143,0.417963
252.425,0.090213,1.237599,0.419191
252.433333,0.091612,1.236073,0.420438
252.441667,0.093054,1.234541,0.421691
252.45,0.094704,1.233049,0.422858
252.458333,0.096499,1.231602,0.423934
252.466667,0.098272,1.230358,0.424707
252.475,0.099999,1.229487,0.425338
252.483333,0.101619,1.229041,0.425938
252.491667,0.102918,1.229039,0.426302
252.5,0.104248,1.229276,0.426593
252.508333,0.105335,1.229585,0.426803
252.516667,0.106296,1.229952,0.426955
252.525,0.107269,1.230422,0.427111
252.533333,0.108186,1.230844,0.427182
252.541667,0.109182,1.231193,0.427049
252.55,0.110157,1.231554,0.426696
252.558333,0.11101,1.231935,0.426313
252.566667,0.111885,1.232286,0.425835
252.575,0.112681,1.232685,0.425302
252.583333,0.113408,1.233136,0.424787
252.591667,0.114149,1.233661,0.424141
252.6,0.114807,1.23424,0.423552
252.608333,0.115443,1.234909,0.422825
252.616667,0.116151,1.235651,0.422078
252.625,0.116789,1.236411,0.421354
252.633333,0.117416,1.237216,0.420568
252.641667,0.117948,1.238038,0.419829
252.65,0.118314,1.238896,0.418953
252.658333,0.118655,1.239709,0.418024
252.666667,0.118831,1.240423,0.417024
252.675,0.11894,1.241091,0.415934
252.683333,0.118954,1.241761,0.414727
252.691667,0.118767,1.242379,0.41345
252.7,0.118454,1.242924,0.412103
252.708333,0.118027,1.243396,0.410714
252.716667,0.117556,1.243779,0.409211
252.725,0.116973,1.244069,0.407714
252.733333,0.116372,1.244255,0.406167
252.741667,0.115647,1.24436,0.404556
252.75,0.115066,1.244458,0.402921
252.758333,0.114406,1.2445,0.401373
252.766667,0.113758,1.244548,0.399826
252.775,0.113104,1.244582,0.398388
252.783333,0.112391,1.244569,0.396968
252.791667,0.11178,1.244513,0.395683
252.8,0.111177,1.244432,0.394394
252.808333,0.110549,1.2443,0.393199
252.816667,0.109928,1.244045,0.39206
252.825,0.109344,1.243649,0.391028
252.833333,0.108787,1.243243,0.390013
252.841667,0.108209,1.242737,0.389147
252.85,0.107702,1.242147,0.388358
252.858333,0.107111,1.241513,0.3877
252.866667,0.106583,1.240844,0.387076
252.875,0.106001,1.240131,0.386539
252.883333,0.105384,1.239448,0.386061
252.891667,0.104674,1.238685,0.385658
252.9,0.103924,1.23797,0.385312
252.908333,0.103083,1.237269,0.385137
252.916667,0.102075,1.236532,0.384909
252.925,0.101068,1.235881,0.38482
252.933333,0.099947,1.235275,0.384783
252.941667,0.098694,1.234664,0.384898
252.95,0.097412,1.234116,0.385074
252.958333,0.095956,1.233636,0.385489
252.966667,0.094427,1.233247,0.386045
252.975,0.092773,1.232971,0.386863
252.983333,0.091039,1.232743,0.387997
252.991667,0.089154,1.232613,0.389412
253.0,0.087196,1.232552,0.390989
253.008333,0.085143,1.232469,0.392635
253.016667,0.082978,1.232433,0.394329
253.025,0.080782,1.232441,0.396108
253.033333,0.078656,1.232542,0.397832
253.041667,0.076706,1.23275,0.399447
253.05,0.07498,1.233017,0.400944
253.058333,0.073426,1.233382,0.402286
253.066667,0.072151,1.233828,0.403616
253.075,0.071016,1.234417,0.404805
253.083333,0.070183,1.235039,0.405881
253.091667,0.069495,1.235619,0.40684
253.1,0.06899,1.236218,0.407582
253.108333,0.068577,1.2368,0.408176
253.116667,0.068317,1.237334,0.408648
253.125,0.068078,1.237785,0.409012
253.133333,0.067838,1.238109,0.409269
253.141667,0.06754,1.238399,0.409451
253.15,0.067038,1.238735,0.409542
253.158333,0.066367,1.239118,0.409567
253.166667,0.065585,1.239604,0.409427
253.175,0.064701,1.240215,0.409147
253.183333,0.063803,1.240902,0.408864
253.191667,0.062877,1.241631,0.408467
253.2,0.061934,1.24246,0.408017
253.208333,0.061071,1.243236,0.407715
253.216667,0.060295,1.244027,0.407401
253.225,0.059589,1.244807,0.407119
253.233333,0.059035,1.245453,0.406981
253.241667,0.058587,1.246032,0.406801
253.25,0.05827,1.24648,0.406646
253.258333,0.058037,1.246794,0.406477
253.266667,0.057911,1.246933,0.406246
253.275,0.057896,1.246895,0.405997
253.283333,0.057925,1.246722,0.405743
253.291667,0.057996,1.24645,0.405466
253.3,0.058059,1.246145,0.405225
253.308333,0.058143,1.245825,0.405001
253.316667,0.058223,1.245413,0.404731
253.325,0.058298,1.24493,0.404494
253.333333,0.058382,1.244388,0.404262
253.341667,0.058531,1.243839,0.404044
253.35,0.058642,1.243322,0.403851
253.358333,0.058777,1.242738,0.403696
253.366667,0.058937,1.242112,0.403586
253.375,0.05917,1.241454,0.403522
253.383333,0.059427,1.240831,0.403517
253.391667,0.059754,1.240098,0.403597
253.4,0.060145,1.239271,0.403783
253.408333,0.060605,1.238433,0.404027
253.416667,0.061172,1.23751,0.404385
253.425,0.06185,1.236428,0.404855
253.433333,0.062597,1.235354,0.405514
253.441667,0.063405,1.23416,0.406292
253.45,0.064443,1.232938,0.40724
253.458333,0.065482,1.23169,0.408208
253.466667,0.066661,1.230426,0.409375
253.475,0.067874,1.229236,0.410621
253.483333,0.069121,1.228071,0.4119
253.491667,0.070468,1.226985,0.413338
253.5,0.071688,1.225953,0.414842
253.508333,0.072948,1.225,0.416379
253.516667,0.07417,1.224099,0.418138
253.525,0.075387,1.223196,0.420066
253.533333,0.076667,1.222202,0.422006
253.541667,0.078088,1.221117,0.424109
253.55,0.079582,1.219996,0.426311
253.558333,0.081334,1.218895,0.428431
253.566667,0.083143,1.217906,0.430476
253.575,0.085063,1.217124,0.432371
253.583333,0.086892,1.216595,0.434073
253.591667,0.088631,1.216471,0.435432
253.6,0.090075,1.216704,0.436473
253.608333,0.091313,1.21705,0.437436
253.616667,0.092057,1.217697,0.438043
253.625,0.09241,1.218384,0.438466
253.633333,0.092595,1.219065,0.438691
253.641667,0.092636,1.219739,0.438608
253.65,0.092558,1.220374,0.43839
253.658333,0.092477,1.220941,0.438068
253.666667,0.092453,1.221607,0.43759
253.675,0.092581,1.222336,0.437004
253.683333,0.092916,1.223164,0.436365
253.691667,0.093443,1.224073,0.435701
253.7,0.094132,1.225045,0.434956
253.708333,0.094894,1.226144,0.434288
253.716667,0.095697,1.227304,0.433645
253.725,0.096552,1.228459,0.432945
253.733333,0.097242,1.229711,0.432219
253.741667,0.097962,1.23087,0.431372
253.75,0.098468,1.231961,0.430449
253.758333,0.098878,1.232967,0.429362
253.766667,0.099051,1.23381,0.428151
253.775,0.099022,1.234629,0.426903
253.783333,0.098941,1.235315,0.425623
253.791667,0.098693,1.235943,0.424145
253.8,0.098342,1.236517,0.422751
253.808333,0.09799,1.237002,0.421271
253.816667,0.09759,1.237486,0.419734
253.825,0.097171,1.237898,0.418275
253.833333,0.096705,1.238268,0.416776
253.841667,0.096258,1.238549,0.415296
253.85,0.095801,1.238847,0.413803
253.858333,0.095286,1.239062,0.4123
253.866667,0.094722,1.239212,0.410828
253.875,0.09408,1.239316,0.409327
253.883333,0.093499,1.239351,0.407822
253.891667,0.0928,1.239312,0.406295
253.9,0.092153,1.239202,0.40489
253.908333,0.091475,1.238979,0.403448
253.916667,0.090807,1.238675,0.402076
253.925,0.090221,1.238277,0.400725
253.933333,0.089642,1.237803,0.399424
253.941667,0.089134,1.237262,0.398143
253.95,0.08864,1.236603,0.396975
253.958333,0.088166,1.235829,0.395752
253.966667,0.087786,1.234964,0.394649
253.975,0.087373,1.234005,0.393494
253.983333,0.086977,1.233037,0.392375
253.991667,0.086612,1.231975,0.391349
254.0,0.086125,1.23094,0.390328
254.008333,0.085648,1.229933,0.389388
254.016667,0.085046,1.228967,0.38848
254.025,0.084363,1.228045,0.387604
254.033333,0.083639,1.227198,0.386886
254.041667,0.082806,1.226377,0.386189
254.05,0.081878,1.225664,0.385658
254.058333,0.080907,1.225007,0.385251
254.066667,0.079911,1.22447,0.384904
254.075,0.078942,1.224094,0.384667
254.083333,0.077971,1.223743,0.384644
254.091667,0.076934,1.223542,0.384672
254.1,0.075897,1.223439,0.384864
254.108333,0.07491,1.223465,0.385286
254.116667,0.073873,1.223551,0.385829
254.125,0.07278,1.223718,0.386589
254.133333,0.07171,1.224011,0.387456
254.141667,0.070608,1.224343,0.388664
254.15,0.069549,1.224783,0.390035
254.158333,0.068424,1.225396,0.391623
254.166667,0.067283,1.226107,0.393499
254.175,0.066134,1.22692,0.395497
254.183333,0.065058,1.227837,0.397479
254.191667,0.064052,1.228813,0.399464
254.2,0.063158,1.229915,0.401452
254.208333,0.062388,1.2311,0.403411
254.216667,0.061612,1.232351,0.405401
254.225,0.060901,1.233564,0.407252
254.233333,0.060242,1.234697,0.408804
254.241667,0.059546,1.235679,0.410284
254.25,0.058904,1.236505,0.411489
254.258333,0.058198,1.237128,0.412494
254.266667,0.057629,1.237602,0.413305
254.275,0.057041,1.237891,0.414048
254.283333,0.056551,1.238046,0.414581
254.291667,0.056133,1.238064,0.415049
254.3,0.055786,1.238009,0.415502
254.308333,0.055554,1.237954,0.415933
254.316667,0.055404,1.237977,0.416348
254.325,0.055345,1.238073,0.416706
254.333333,0.055332,1.238294,0.417034
254.341667,0.055352,1.238661,0.417315
254.35,0.055409,1.239216,0.417519
254.358333,0.055446,1.239924,0.417694
254.366667,0.055445,1.240785,0.417729
254.375,0.055439,1.241679,0.417736
254.383333,0.05544,1.24268,0.417599
254.391667,0.055334,1.243619,0.41741
254.4,0.055274,1.244529,0.417123
254.408333,0.055214,1.245324,0.416772
254.416667,0.055193,1.245974,0.416398
254.425,0.055234,1.24651,0.415912
254.433333,0.055349,1.246884,0.41543
254.441667,0.055511,1.247156,0.414902
254.45,0.055708,1.247308,0.414396
254.458333,0.055983,1.247341,0.413911
254.466667,0.056342,1.247338,0.413401
254.475,0.056769,1.247301,0.412899
254.483333,0.057182,1.247245,0.412493
254.491667,0.057598,1.247135,0.412153
254.5,0.058099,1.246986,0.411852
254.508333,0.058644,1.246819,0.411504
254.516667,0.059211,1.24657,0.411276
254.525,0.059861,1.246227,0.411124
254.533333,0.060496,1.24583,0.410924
254.541667,0.061201,1.245424,0.410776
254.55,0.061933,1.244927,0.410711
254.558333,0.062547,1.244386,0.410705
254.566667,0.063128,1.243773,0.41086
254.575,0.06379,1.243087,0.411122
254.583333,0.064415,1.24231,0.411525
254.591667,0.064967,1.241429,0.411938
254.6,0.065577,1.240376,0.41257
254.608333,0.066246,1.239264,0.413315
254.616667,0.066917,1.238052,0.414136
254.625,0.06772,1.236695,0.415226
254.633333,0.068557,1.235283,0.416342
254.641667,0.069528,1.23379,0.417665
254.65,0.070549,1.232219,0.419052
254.658333,0.071709,1.230733,0.420517
254.666667,0.073014,1.229142,0.422128
254.675,0.074373,1.227646,0.423723
254.683333,0.075784,1.22618,0.425328
254.691667,0.07722,1.224875,0.426928
254.7,0.078825,1.223716,0.428464
254.708333,0.080429,1.222758,0.429922
254.716667,0.081843,1.222153,0.431252
254.725,0.083015,1.221984,0.432537
254.733333,0.084011,1.222095,0.433813
254.741667,0.084821,1.222456,0.434932
254.75,0.085663,1.222812,0.436143
254.758333,0.086385,1.223221,0.437285
254.766667,0.087106,1.223647,0.43851
254.775,0.087906,1.224043,0.439645
254.783333,0.088992,1.224476,0.440715
254.791667,0.09001,1.224925,0.441592
254.8,0.091264,1.225381,0.442421
254.808333,0.092441,1.225866,0.443163
254.816667,0.093553,1.226482,0.443806
254.825,0.094674,1.227087,0.444431
254.833333,0.095828,1.227732,0.444996
254.841667,0.096944,1.228442,0.445326
254.85,0.098049,1.229088,0.445637
254.858333,0.09925,1.229779,0.445718
254.866667,0.100471,1.230524,0.44563
254.875,0.101642,1.231227,0.445557
254.883333,0.102755,1.232097,0.445376
254.891667,0.103706,1.233073,0.445165
254.9,0.104502,1.234164,0.44491
254.908333,0.105186,1.235281,0.444606
254.916667,0.105742,1.236362,0.444265
254.925,0.1061,1.237515,0.443817
254.933333,0.106398,1.238579,0.443245
254.941667,0.106557,1.23952,0.442596
254.95,0.106558,1.240524,0.441856
254.958333,0.106437,1.241383,0.441149
254.966667,0.106157,1.242231,0.440274
254.975,0.10577,1.243013,0.439387
254.983333,0.105326,1.243802,0.438487
254.991667,0.104795,1.244584,0.437485
255.0,0.104215,1.24538,0.436468
255.008333,0.103537,1.246132,0.4355
255.016667,0.102788,1.246945,0.434449
255.025,0.102083,1.247657,0.433576
255.033333,0.101279,1.248346,0.432639
255.041667,0.100482,1.24902,0.431738
255.05,0.099756,1.249546,0.430828
255.058333,0.09907,1.250026,0.429998
255.066667,0.09839,1.25044,0.429279
255.075,0.097638,1.25073,0.428619
255.083333,0.096916,1.250906,0.428107
255.091667,0.096175,1.251013,0.427612
255.1,0.095437,1.25101,0.42722
255.108333,0.094803,1.250892,0.427
255.116667,0.09415,1.250638,0.426925
255.125,0.093529,1.250344,0.426976
255.133333,0.092868,1.24994,0.427166
255.141667,0.092191,1.249398,0.427498
255.15,0.091541,1.248745,0.427938
255.158333,0.090765,1.247949,0.428568
255.166667,0.089899,1.247128,0.429214
255.175,0.088971,1.246171,0.430011
255.183333,0.087926,1.245123,0.430737
255.191667,0.086752,1.244042,0.431601
255.2,0.085553,1.242876,0.432435
255.208333,0.084186,1.241723,0.433483
255.216667,0.08267,1.240536,0.4347
255.225,0.081077,1.239378,0.436193
255.233333,0.079295,1.238334,0.437989
255.241667,0.077452,1.237259,0.440066
255.25,0.075491,1.236242,0.442356
255.258333,0.073372,1.235183,0.444625
255.266667,0.07125,1.234138,0.446812
255.275,0.069105,1.233184,0.448979
255.283333,0.067155,1.232378,0.451004
255.291667,0.065431,1.231783,0.452941
255.3,0.063786,1.231503,0.454758
255.308333,0.062415,1.231572,0.456587
255.316667,0.06124,1.231964,0.458373
255.325,0.060301,1.232541,0.460001
255.333333,0.059448,1.233372,0.461441
255.341667,0.058808,1.23424,0.462665
255.35,0.058367,1.235176,0.463643
255.358333,0.057996,1.236247,0.464379
255.366667,0.057676,1.237265,0.465026
255.375,0.05735,1.238291,0.465522
255.383333,0.057033,1.239319,0.46595
255.391667,0.056733,1.240345,0.466336
255.4,0.056367,1.241399,0.466563
255.408333,0.056043,1.242335,0.466855
255.416667,0.055756,1.243373,0.466998
255.425,0.055612,1.244358,0.467073
255.433333,0.055521,1.24527,0.467062
255.441667,0.055544,1.246244,0.466979
255.45,0.055777,1.247105,0.46681
255.458333,0.056143,1.247891,0.466637
255.466667,0.056729,1.248658,0.46637
255.475,0.057406,1.249281,0.46607
255.483333,0.058296,1.249845,0.465678
255.491667,0.059206,1.250315,0.465184
255.5,0.060307,1.250621,0.464656
255.508333,0.061382,1.250818,0.464005
255.516667,0.062676,1.250862,0.463377
255.525,0.063897,1.250827,0.462742
255.533333,0.065229,1.2507,0.46195
